9.612392357129188	9.988113293728672	9.995183186689928	0	0
9.996244215396091	10.366522002098032	10.37898475923616	1	1
10.380045787942322	10.706438667484274	10.71420054783499	2	2
10.715261576541153	11.037309769817114	11.046502837651154	3	3
11.047563866357317	11.359737899649257	11.363580566803881	4	4
11.364641595510044	11.674475387234969	11.680653546749657	5	5
11.68171457545582	11.991055287753053	11.997743009237206	6	6
11.99880403794337	12.297386120302999	12.298128952143358	7	7
12.29918998084952	12.595261688287199	12.598509866477443	8	8
12.599570895183605	12.892519021272257	12.898909498274222	9	9
12.899970526980384	13.248028729908409	13.250824615977729	10	10
13.251885644683892	13.607055645340399	13.616503494159174	11	11
13.617564522865335	13.945453123232141	13.950272450828248	12	12
13.95133347953441	14.29441702786248	14.300722577869534	13	13
14.301783606575695	14.618069614992967	14.634481477394473	14	14
14.635542506100634	14.959007080508835	14.968242611840331	15	15
14.969303640546494	15.255351448298596	15.268621011888381	16	16
15.269682040594544	15.595698894691923	15.602386616176078	17	17
15.60344764488224	15.951780743083269	15.952820819405817	18	18
15.95388184811198	16.291135046493338	16.303300559149278	19	19
16.30436158785544	16.641898062463245	16.653723867139536	20	20
16.6547848958457	17.003158222623266	17.004198298945816	21	21
17.005259327651977	17.290480214664154	17.304599048203052	22	22
17.305660076909216	17.58656980146918	17.58828929375102	23	23
17.589350322457182	17.846571002739175	17.8552969721012	24	24
17.856358000807365	18.11313449055676	18.122285094893346	25	25
18.123346123599507	18.46821565310675	18.472737736220665	26	26
18.473798764926826	18.825496536570988	18.839870151094622	27	27
18.840931179800783	19.205221054631245	19.207025473907997	28	28
19.208086502614158	19.580540264195587	19.590837382963475	29	29
19.59189841166964	19.968514154731956	19.974692314246642	30	30
19.975753342952803	20.362330687280085	20.37521807939277	31	31
20.376279108098935	20.766064402039923	20.775724568345975	32	32
20.77678559705214	21.1624589158678	21.17623804142705	33	33
21.177299070133213	21.56312268738066	21.576731958950088	34	34
21.577792987656252	21.973060821975977	21.977243197110248	35	35
21.97830422581641	22.357971474028123	22.361092261726	36	36
22.362153290432165	22.738271204859835	22.744916462846533	37	37
22.745977491552697	23.11459137963065	23.130211241931587	38	38
23.131272270637748	23.490063401912813	23.495901853447855	39	39
23.496962882154016	23.8484765521875	23.863020020700954	40	40
23.864081049407115	24.14035470988631	24.14670272339082	41	41
24.147763752096985	24.412926223863646	24.413711519201463	42	42
24.414772547907624	24.68261915969767	24.69741740919586	43	43
24.698478437902022	25.01051614101792	25.014486198664912	44	44
25.015547227371076	25.271257101112013	25.281511756382443	45	45
25.282572785088608	25.535937109325346	25.54852725695584	46	46
25.549588285662004	25.802464838408234	25.81552208451074	47	47
25.816583113216904	26.050762596922233	26.067316656167193	48	48
26.068377684873354	26.32675773038193	26.334309528166287	49	49
26.33537055687245	26.60115098427314	26.616586186233164	50	50
26.61764721493933	26.875692022310098	26.883568721723012	51	51
26.884629750429173	27.19836208233169	27.200633600080454	52	52
27.20169462878662	27.520489335935153	27.535852182330434	53	53
27.536913211036598	27.860342864805443	27.8681771007209	54	54
27.869238129427064	28.197798323529945	28.20339680043134	55	55
28.2044578291375	28.536383814143974	28.55241350506838	56	56
