10.329755318064167	10.499066780833877	10.512298211085486	0	0
10.513328649311575	10.681662753227016	10.695864558205022	1	1
10.696895136113667	10.845984475680568	10.862749734952347	2	2
10.863780312860992	11.011076826803405	11.01293642069034	3	3
11.013966998598983	11.15686881991985	11.163130649286432	4	4
11.164164160528783	11.305410603861663	11.313322084231375	5	5
11.314351963727233	11.455970940440753	11.464143627192842	6	6
11.465173786053814	11.60219650821543	11.613710401741002	7	7
11.614740979649648	11.749894609510426	11.763903931924307	8	8
11.764933951102723	11.899581511057969	11.914092852583218	9	9
11.915126643190684	12.073386701382438	12.080985013458413	10	10
12.082015591367059	12.243327015025653	12.247859993379047	11	11
12.248890012557462	12.397726247330317	12.398690196659071	12	12
12.399720914250274	12.55590724519457	12.564928363800426	13	13
12.565959081391629	12.709595772647083	12.715132649540653	14	14
12.716162529036511	12.863510585842613	12.86532073210422	15	15
12.866350890965192	12.996774450384057	12.99882624747	16	16
12.999856685696086	13.148379472810092	13.149026901463733	17	17
13.150060412706084	13.307383200937549	13.315898808368102	18	18
13.316928967229074	13.470768212161042	13.482787477179361	19	19
13.483817636040333	13.636792664989544	13.649676984085966	20	20
13.65070756199461	13.808308039150226	13.816548192577548	21	21
13.817578211755963	13.948573491882348	13.950052031752639	22	22
13.951082609661283	14.080314118135126	14.083562715373043	23	23
14.084592874234016	14.203439822659025	14.217071443437643	24	24
14.218102021346288	14.337080830105501	14.350572628644143	25	25
14.351602927187672	14.50837173439641	14.517442160945036	26	26
14.518472738853681	14.679551451371612	14.68432566150167	27	27
14.685356239410316	14.850313936547801	14.851221733488474	28	28
14.85225217171456	15.020827786771783	15.03478808060801	29	29
15.035818798199212	15.207009270731335	15.218352472171741	30	30
15.219382631032714	15.394301789752607	15.401915187544786	31	31
15.402948698787135	15.579335921185514	15.585495921967736	32	32
15.586526360193822	15.762024223749107	15.769067437341896	33	33
15.770098154933098	15.944992729522886	15.95262847652425	34	34
15.953659194115453	16.132412778719083	16.136823953882406	35	35
16.13785453179105	16.309847201250438	16.31976773584352	36	36
16.320797755021935	16.491398767161748	16.503346654393226	37	37
16.504376813254197	16.67282182512023	16.686903503098858	38	38
16.687933522277273	16.85158029861337	16.85378700365549	39	39
