0	0.0413970211297805	0.016107633791449416	399
1	0.03720933805832871	0.01590677027388665	330
2	0.035254061619562904	0.015617348014901111	301
3	0.03866217633805391	0.015942808373695883	345
4	0.03553747752856928	0.015250681301671065	312
5	0.03841256360794354	0.015351951155802013	360
6	0.033677185228848217	0.015440370214635735	277
7	0.04153209416280568	0.016399849701581815	397
8	0.04459365645633717	0.016901729130381682	429
9	0.04371058332832867	0.017272446637774053	418
10	0.041369363983411844	0.017273005368004135	379
11	0.03903750336984224	0.016993779935727815	332
12	0.03269619462808748	0.01641772906892136	243
13	0.0374055920515044	0.016622084650418145	321
14	0.03807886197826882	0.01645865605823893	337
15	0.04103691949675259	0.01647667510815687	385
16	0.04262776414320868	0.01732957680376046	399
17	0.03646496970983648	0.015877157571695832	319
18	0.03455550914990546	0.015237411458709715	296
19	0.03881135730937757	0.015432268626302204	355
20	0.034158810686834684	0.014675747895324776	298
21	0.036243433173769546	0.01446720183710326	338
22	0.03175557228642312	0.014526427241454698	259
23	0.03821156040781659	0.01504101778298228	362
24	0.040586862296743575	0.01605064330802186	386
25	0.03979472251361571	0.015744878189821065	378
26	0.03794742069173651	0.0157162432655511	345
27	0.0354468235488028	0.015468586091250458	297
28	0.030580841978519402	0.015263811462046917	227
29	0.03473639806176543	0.015274706701546847	298
30	0.036898404685510755	0.015953424248060344	321
31	0.04010928763292476	0.015937919484182217	377
